35,0103000020E61000000100000014000000BBAB53E47909D8BF2F69BC5228BD43404A1A8AEEE807D8BFDBA575A627BD43400888AA9DB408D8BF527902A324BD4340E7838F75AB08D8BF215B4E9D24BD43402AB838063709D8BF883F589022BD4340A07A7B204109D8BF1A3A9A9722BD434038ADFB560D0AD8BFAFB2E8911FBD43409F859C0F7E0BD8BF323B434120BD4340A9D89364070BD8BF0A030C1E22BD4340AEF3E5C9180BD8BF0EC7632622BD4340B184CC1C050BD8BF722B786322BD4340E7EE2D038C0BD8BF84F9AAB922BD4340811C0ED1320BD8BF5B7542EF23BD43405C450F05C30BD8BFE8274E5D24BD4340C18C2339560BD8BF6350E5E525BD43409793ED78C20AD8BFAAEAF09825BD434099B7077EB80AD8BFA11708BF25BD4340B93AB0233C0AD8BF38C2607225BD4340B873FFF8180AD8BFC9664EF725BD4340BBAB53E47909D8BF2F69BC5228BD4340,PALACIO DE LA REAL MAESTRANZA,monument
40,0103000020E610000001000000170000007F405B7A0CF5D7BFC66F09044BBC4340AA83A0810CF5D7BF23D786024BBC43401D24712CCEF4D7BF4F6FC3BA45BC4340C9EBB7A173F4D7BF867C331B3EBC4340BE3A2D5E5AF4D7BFCC002BF63BBC4340D05BF51368F4D7BF494B02F33BBC434013FD971768F4D7BFF0FE40F23BBC43402F3B4E2051F4D7BF4A7093EE39BC434032962E5A88F5D7BF7A3DC3CA39BC43402612336D85F5D7BFA20C196339BC4340E2FA5CD322F8D7BF2863C41339BC43400468129B29F8D7BF868CDF7D39BC43403E5265E95EF9D7BF8CE4755839BC43406A1B68E879F9D7BF159A366F3BBC4340C33207487AF9D7BF139F46753BBC434099823C9483F9D7BFB2C76D733BBC43406D5794DD9BF9D7BF9335B97E3DBC434082338016F7F9D7BF60A32F2E45BC4340946A2E8D35FAD7BFAE53276F4ABC4340646CE27244FAD7BFD69CC2B14BBC434003F0D1515AFAD7BFE5B80B884DBC4340C6B22E4F32F5D7BFC67E4CE44DBC43407F405B7A0CF5D7BFC66F09044BBC4340,TEATRO PRINCIPAL,leisure
53,0103000020E6100000010000003E000000E3184B4F5401D8BFE90449AF1DBC4340E195A33F5201D8BF7D4066671DBC4340A339892B4601D8BF2E75ADC21BBC4340EDA346C84501D8BF96BC5EBD1BBC43402EED6B1E4001D8BFD53EEBFD1ABC43408E12127E3E01D8BF1B14C5D21ABC4340AEEF289C3301D8BFB29F275619BC434084052A902F01D8BF275F4DDC18BC4340772D52C3B701D8BF47C695D218BC4340780A7454B501D8BFF3BEF5E817BC434063484D6A2801D8BFFFBA26EA17BC4340F88DD6782801D8BF8F8921E717BC4340D3625CDD0601D8BF899A7C7013BC43408E42CC460301D8BFA3942AF812BC434035E425AFEE01D8BF4CA78CE112BC4340A1482AE8B602D8BF207A63CF12BC4340D79603A75403D8BFF44799C012BC4340AC6C11D84403D8BF4D54FE4912BC4340834049773503D8BF0C346ED611BC4340EDF67B630703D8BF90A1B87810BC434019F6CFF6FD02D8BFC68F863310BC4340489F1ED9C902D8BF2DB8FAAB0EBC4340D32947C04303D8BFF946AFAA0EBC4340C97F83B84603D8BF77F43EC20EBC434026F31717C403D8BFD3BB15BE0EBC43401454FF6BC603D8BF1836C9A90EBC43400AAA264FF605D8BF76F70B9E0EBC43400585DE6EF805D8BF7711EE600EBC43405ADE83C57406D8BF19AFBE5F0EBC4340B53FF5947406D8BF4169B49D0EBC434029EB83FA0307D8BF44420DB40EBC43404EAF00F57607D8BF3B63B7390FBC434019B847E7AD07D8BFE4F5DBF60FBC4340410365BFD007D8BF7943860410BC4340EC38A864EE07D8BFA95A03BF10BC43400CCBAAECCA07D8BFB62D92D210BC4340AA651B408008D8BF253E642F15BC4340534A730A8508D8BF9221D64D15BC43402BDCF209BD08D8BF1D5D6D3715BC4340CE6CE544DE08D8BFC711B40216BC43401531F6CFA508D8BF079C941716BC4340DC09E4381909D8BF3AACD9DA18BC4340011346235209D8BF145B81C718BC4340DE1FA67A7209D8BFB700358E19BC4340B3166DFE3909D8BFA52598A419BC43401E2C636FE609D8BFD2625DED1DBC43400F787BBE0D0AD8BF91CB00DD1DBC43407732D3402D0AD8BF78301C9C1EBC434031C4D0690A0AD8BF23AE23A81EBC4340A028A1EA1A0AD8BF9B3D6C951FBC434061F87F6AED09D8BF6DE19F3920BC434058F49B819209D8BF8343ADAD20BC43406458AB46F908D8BF417D90CF20BC4340DE01432BF808D8BF3CC2750A21BC43409C328E627B08D8BFB5AE5B0921BC4340F8F1C5917908D8BF9B9E54CE20BC43402BCDE82D5303D8BF493BBBEF20BC4340A5296FE6E602D8BFD8AE65F220BC43409064ABE56C01D8BF866EC5FB20BC4340B10A42F96601D8BF4A89373020BC43408A56BBE36001D8BFD22546531FBC4340E3184B4F5401D8BFE90449AF1DBC4340,CORREOS,monument
62,0103000020E61000000100000021000000A7256277552DD5BF15AB12D539BB4340DD27F5B7D42ED5BF6DA3521C38BB4340F07B32128430D5BF6C13F4DF36BB4340AB188BF25232D5BFDB571F2C36BB434049B8548F2F34D5BF2692BD0736BB4340464BC5970736D5BF9CAC347436BB43406F501FE8C837D5BFF099596D37BB43402228233C6239D5BFBD5599E938BB4340335BEAD8C33AD5BFBC1357DA3ABB4340C744A627E03BD5BFCFFE7B2C3DBB434059FD4F3BAC3CD5BF790233C93FBB4340BA67263C203DD5BF6967C99642BB434027A8D8B4373DD5BF60A2AB7945BB4340E39765BEF13CD5BFEF9D745548BB434053000009513CD5BF2B13050E4BBB4340B5B59FC15B3BD5BF533498884DBB4340DAE742551B3AD5BF7508CBAC4FBB4340990B35149C38D5BF9B578C6551BB4340C31AEBB8EC36D5BF42F0EBA152BB434071041DD71D35D5BF2D4DC15553BB434006EBAD384133D5BF8834237A53BB43403A06A82E6931D5BFC9B6AB0D53BB4340CE8D06DDA72FD5BF69F0851452BB434011FA3A880E2ED5BFD906459850BB43405A2B4AEBAC2CD5BF48F485A74EBB4340AA1C099D902BD5BFB7C15F554CBB434016FF6B8AC42AD5BF74B5A7B849BB43405F0E0B8B502AD5BF1CAF10EB46BB4340C147FE13392AD5BF8E522E0844BB4340ABAA060C7F2AD5BF3ABA652C41BB4340A5B4B3C21F2BD5BF171ED6733EBB434026BCDB0A152CD5BFA42A44F93BBB4340A7256277552DD5BF15AB12D539BB4340,MUSEO SEMANA SANTA,museum
18,0103000020E61000000100000021000000341BDBCD5B3FD7BF1A3D4F9D26BC4340A8518AFDDA40D7BFBF0155E424BC4340589906508A42D7BFA525B5A723BC4340412F0D325944D7BF18889AF322BC4340FF45E3D93546D7BFE9F9F0CE22BC43408F1D52F60D48D7BFA627213B23BC43409784D762CF49D7BF9FBD023424BC43402AC01EDA684BD7BF124E05B025BC43405972E69FCA4CD7BF6B668EA027BC4340D59ACC1BE74DD7BF793789F229BC434038020E5FB34ED7BFF04A228F2CBC434089561590274FD7BF1A10A85C2FBC434014A5B7373F4FD7BF3A9F873F32BC4340CCFE256DF94ED7BF35FD5B1B35BC4340277CE3DE584ED7BF077305D437BC4340D3E266B8634DD7BF333DBE4E3ABC43404CCE6A65234CD7BF03F021733CBC43405A064135A44AD7BFF9721D2C3EBC43403F52B8E1F448D7BFC757BE683FBC434066553CFE2547D7BFF696D91C40BC4340CEB4C0544945D7BF0047834140BC4340C45DBC367143D7BF42B652D53FBC4340D73BEFC8AF41D7BF684770DC3EBC43400DF1DF501640D7BF5D896C603DBC4340E74FEE8AB43ED7BF7F1CE26F3BBC4340E5B9820F983DD7BFD703E61D39BC434019BD4DCDCB3CD7BFAAE74B8136BC4340A7CFBB9D573CD7BFE080C5B333BC4340DF0BBFF73F3CD7BFE2CFE5D030BC4340A231E6C3853CD7BFEBD411F52DBC4340416E7053263DD7BFEB37693C2BBC4340C917B57A1B3ED7BF669BB1C128BC4340341BDBCD5B3FD7BF1A3D4F9D26BC4340,PUENTE DEL MAR,monument
65,0103000020E61000000100000023000000FED930153C14D8BF1B0BEDDD57BD43401B05577E3A14D8BFAFD4A7E457BD43401D414B512514D8BFAE07A13D58BD4340EFE457A4A015D8BF1DE077F759BD4340B31C1C959F15D8BF8E66F4FB59BD4340DC9DC6299715D8BF0F69D31C5ABD4340A469204FCF14D8BFFF8BEC3D5DBD4340594A0ECF8812D8BF292A31BA5EBD434081217BD27E10D8BFD55B5B775DBD43404FF626685610D8BF6623CBF25CBD4340C291383B1D11D8BF3832ACD459BD4340E1D70ADA1F11D8BF8D7BF7CA59BD4340475E17DB7F11D8BFE372994858BD434036EF833AE310D8BFD32DD7E657BD434011133E901010D8BFCA05AE6657BD4340DA227FE5740FD8BFEA41B80557BD43405B7ACDC30F0FD8BFFA45759558BD43400B232BC00F0FD8BF5292369658BD43404D559B50460ED8BF8A0A97A35BBD43400FF5CE3ADE0DD8BF9CA8A8E35BBD4340E795BA6BD10BD8BF8555679B5ABD4340BE783DD9D60AD8BFC82E3D2757BD4340500B92A7BF0BD8BF591E798F53BD434048E4EAD8C20BD8BFF140428153BD4340838F9994600DD8BF5FB1A87654BD434072944D27870DD8BFB1B230D853BD43406DFFBE8CEA0FD8BFBF06282B55BD4340A79A39050610D8BF0056443C55BD43400D60F9936110D8BF60A9DDF053BD43408C0ACC6E6510D8BF709D4EF353BD4340517BEBC12412D8BF25886D0555BD43405FE8E2771612D8BFAB4F3D4155BD434035E32030BE15D8BF6266787957BD43408566D3487815D8BFF2B45E8658BD4340FED930153C14D8BF1B0BEDDD57BD4340,TORRES DE SERRANOS,monument
70,0103000020E6100000010000000B00000088C0414650D9D7BF0860789F89BD4340D0DDAEF344D8D7BF6B7AC2BC88BD43402861C5B0A1D8D7BF7B0CADB487BD4340330B32E106D8D7BF41DB184087BD43402D78000B7FD7D7BF4606DBB988BD43406D3035039FD6D7BFAF3793F687BD43405DC11EF97DD7D7BFEDFE148285BD43405315591FF6D8D7BFD7146CC786BD4340BCF3CF548EDAD7BFCD80D74E82BD43406B7616829DDBD7BFA13CFE3383BD434088C0414650D9D7BF0860789F89BD4340,REAL MONASTERIO DE LA TRINIDAD,monument
2,0103000020E61000000100000008000000703554480ADCD4BFCDB4AEFFC9BD4340902061003EDBD4BF8E1DE6E4C9BD4340EA2A669F6CDBD4BFDDCDAF5AC6BD4340A173D27437DCD4BF67DEA574C6BD434090F8D64EF0DCD4BFFDA2838BC6BD43406047FB4D56DED4BF069976B9C6BD4340BDE42C862BDED4BFA00BE046CABD4340703554480ADCD4BFCDB4AEFFC9BD4340,CASA MUSEO BLASCO IBAÑEZ,museum
16,0103000020E6100000010000000D0000008DAE3CC446E4D7BFA39AEB7E69BC434083CF6301C1E3D7BF2B18324A6EBC434035D13F9B16E3D7BF1AF7266A74BC4340EAFD6F3676DDD7BF747B15A372BC4340FF7B88C0E7DCD7BFAB0A977472BC4340B6A404C64BD7D7BF035C33AC70BC434084465CEED0D7D7BF5FE31AF266BC434005CA942061D8D7BF70D80F585CBC43406DAAFF985ADFD7BF4B29844360BC434076D316DD49E0D7BF0AB206CB60BC4340B992754CF4E1D7BF73017CBC61BC4340C40D0BEFEFE4D7BFE3B7826C63BC43408DAE3CC446E4D7BFA39AEB7E69BC4340,UNIVERSIDAD DE VALENCIA,monument
27,0103000020E610000001000000050000003990B648D805D6BF23E269ACF1BB434041A2A30D1605D6BFA1646538F6BB4340032C50141B02D6BF0F6E3806F5BB4340FEC1DAA2E002D6BFEA143B65F0BB43403990B648D805D6BF23E269ACF1BB4340,JARDIN DE AYORA,monument
34,0103000020E61000000100000012000000178B9CA2A4BED9BFC1E57D9191BB4340F0140DC0BFBDD9BF57C8BC7497BB4340705418DEBBBDD9BF1EE2CE7397BB434042DBC6B4F5BBD9BF4B1BE5CC96BB4340DA78F81403BCD9BF4B98CE7296BB4340B7FB8CF619BAD9BFFCC948C495BB4340ABC980597DBAD9BFCDF1501E93BB4340819D9D3662BAD9BFE8B78B1593BB43409C2CA29FC6BBD9BF1F8B72F689BB4340B0E155D6DEBBD9BF1B4F16FF89BB43405A249C674ABCD9BF4A47C65E87BB4340DEA9D1FD32BED9BF63158A0F88BB434005139F17B0BFD9BFAD3CBC9888BB4340D7A56897C2BFD9BF9000463188BB4340F53AEA4A55C0D9BFA40F716788BB434019BC9C0C2BC0D9BF5DFEAD7E89BB434060776BDDE1BFD9BF316AC26789BB4340178B9CA2A4BED9BFC1E57D9191BB4340,BIBLIOTECA MUNICIPAL,monument
36,0103000020E6100000010000000500000036697C8089CCD8BF505DD7CA10BD434079000C46D2CCD8BFD328FE4A12BD43407E2544B569CBD8BFEA94AFF412BD434031AA57751ECBD8BFD29FB07611BD434036697C8089CCD8BF505DD7CA10BD4340,JARDIN BOTANICO,monument
19,0103000020E610000001000000050000007B821454BA66D7BF8F6B7B2518BD4340D255BD69C667D7BF9B3889141ABD434080A6B51C2467D7BFA94E05E01ABD434024B75FBD1C66D7BF3188CCDF18BD43407B821454BA66D7BF8F6B7B2518BD4340,PALACETE Y JARDINES DE MONFORTE,monument
7,0103000020E6100000010000001D00000010E02B15C253D8BF8029A3F407BC4340C4337998C153D8BF2F8A9DF407BC43408C37A229C053D8BF0D130AF307BC4340A34012CE7152D8BFA29230B706BC43404027DFB91050D8BFD19DFC6A04BC43403B3E15A6914ED8BFD6EA8CF902BC43406AE7BF3BA34FD8BF1F8B5DE9FFBB43402CD18A842D50D8BF86FCAC6CFEBB43402F439A70A952D8BF0EA1E394F7BB43406435D4F8AA52D8BF57002E91F7BB43401E42E5003E53D8BF8905F2FBF5BB4340FEC264593154D8BF61CD9FC7F6BB43409DA1D9725D57D8BF50261B70F9BB43401D47BEC0C656D8BF5854C712FBBB4340E6210F864B54D8BF8BA5B6F901BC4340E2F19DA09455D8BF87D4BA4903BC4340169C22ED9855D8BF4539754E03BC4340CD3FBE519B55D8BF443BD55003BC4340AD5C73E9F155D8BF8D079FA803BC434084838562F255D8BF53F365A903BC43405FC0897D4856D8BF6C1E2A0104BC43405EEA9BF64856D8BF3F0AF10104BC4340576B2739FD57D8BFFC9F13BF05BC43403EA539B2FD57D8BFC18BDABF05BC4340D3EC33B5FC57D8BFF69990C005BC43407CCA71901F56D8BF3049CE300ABC43408E4373576754D8BF90C8F69008BC4340304829156254D8BF3ED86F8B08BC434010E02B15C253D8BF8029A3F407BC4340,IGLESIA PARROQUIAL DE SAN AGUSTÖN,monument
